,vendor_id,b_entity_id
5683344,141224407,0645TK-E
5683623,49953641,0FJ4KP-E
5683625,309022800,001SD5-E
5683626,175410849,00F97T-E
5683896,175094379,05PJH1-E
5684124,289186442,001SD5-E
5684379,285896638,0DK35M-E
5684615,23018769,003RXJ-E
5684881,147865976,0G16FL-E
5685097,151435969,0G16FL-E
5685349,47362196,06FZQB-E
5685497,60700378,0FCJZ3-E
5685612,53648351,0711W2-E
5685858,49777643,001SD5-E
5685859,57274063,0645TK-E
5686120,57280745,0GFJ3X-E
5686254,178561759,002GDV-E
5686255,178561759,002GDV-E
5686487,47804424,001SD5-E
5686488,156224301,05LHXZ-E
5686721,59909287,0FJ4KP-E
5686723,20664785,05LHX2-E
5686979,313540464,06LD2X-E
5687217,156262775,083GKW-E
5687484,91111562,07M538-E
5687722,23003743,080MTM-E
5687954,27537240,0FJ4KP-E
5688072,143227092,05LHX2-E
5688291,148248519,080MTM-E
5688523,278766201,0C6H8V-E
5688760,156299643,05NJFK-E
5688976,49808440,0C6H8V-E
5689213,193769092,07XFBF-E
5689369,25194183,0HF7JX-E
5689635,21783976,0G2QVM-E
5689864,33894343,07V286-E
5690129,21781452,0DSGYQ-E
5690417,22805976,05PKYQ-E
5690662,22052524,06PC83-E
5690921,278769122,0GMCWV-E
5691245,31719340,07XL29-E
5691246,31719340,07XL29-E
5691506,270346184,07VS83-E
5691766,143369012,009X5P-E
5691997,288468939,06KCGB-E
5692220,26426932,00CHPN-E
5692492,293247702,06D6MQ-E
5692753,21832634,05PH1N-E
5692980,54144308,06PC83-E
5692988,51818590,0839PT-E
5693206,52140551,07XFBF-E
5693339,51990747,07XFBF-E
5693472,49878030,0882MG-E
5693735,141883698,07XL29-E
5693736,141883698,07XL29-E
5693962,49810874,0GMCWV-E
5694182,49910544,07W93P-E
5694405,29252793,0C6PCW-E
5694633,29275098,009X5P-E
5694857,52161041,068TGF-E
5695086,178387080,0019VK-E
5695344,61384438,0F7WTY-E
5695571,156263658,000P03-E
5695825,147380424,068TGF-E
5696055,35417785,0G2GMY-E
5696322,46824755,07RNWQ-E
5696324,52141675,07V39M-E
5696576,42242324,07V39M-E
5696795,156200667,07M0CJ-E
5697050,326451863,075XLG-E
5697273,149471640,003BBJ-E
5697564,151773055,087Q1R-E
5697782,41452987,0HF1NG-E
5698010,33196308,05LHB4-E
5698268,49855771,07TRZD-E
5698385,27776970,0F647F-E
5698656,44126817,04CLN0-E
5698914,52150512,04CLN0-E
5699172,29128926,07TQW9-E
5699443,49762688,003BBJ-E
5699685,63212530,083TBL-E
5699955,277297176,07TRZD-E
5700072,306572199,07TRZD-E
5700322,52174826,083Y70-E
5700545,22970795,075XLG-E
5700865,276134763,085LRB-E
5700996,174867445,07QBNZ-E
5701125,21662170,07QBNZ-E
5701254,156312067,085LRB-E
5701490,23708368,0C6657-E
5701491,21628250,070DF4-E
5701604,28050199,06VPV5-E
5701900,40844783,005F2B-E
5701950,156372301,0C39K4-E
5702175,49776944,05PKMP-E
5702297,156228910,05PDPK-E
5702520,273945509,05PKMP-E
5702642,24145929,084082-E
5702855,178896972,09LLH6-E
5703094,49871877,0CLVHZ-E
5703322,39267759,0F639N-E
5703555,52132254,0F639N-E
5703788,49804185,0DBVXV-E
5704006,49871935,0F67RY-E
5704289,156324413,08NM6L-E
5704504,49767553,08JK31-E
5704739,296019061,08813V-E
5705003,319808682,0F2Y9R-E
5705198,33466314,0B9CSM-E
5705425,46776896,089T49-E
5705656,35410307,0F1F4H-E
5705910,156219641,0DBVXV-E
5706174,156236168,07N1C8-E
5706420,308226203,0DBVXV-E
5706639,156295906,005ZC9-E
5706872,52469569,07VSPH-E
5707103,45620257,0GYMPJ-E
5707322,21866002,0C1RJ8-E
5707623,283778311,000VSV-E
5707624,283778311,000VSV-E
5707625,283778311,000VSV-E
5707626,283778311,000VSV-E
5707627,283778311,000VSV-E
5707882,133628521,007RTJ-E
5708182,36019578,075K3G-E
5708294,63204142,0DBXHZ-E
5708597,46810436,075K3G-E
5708756,281488310,07C333-E
5708979,277458459,07C333-E
5709226,24920615,0GQCR7-E
5709474,139772293,006C6K-E
5709721,137126935,05LJ2N-E
5709722,137126935,05LJ2N-E
5709724,288310467,05LD0C-E
5709960,59169263,0DGGWJ-E
5710180,24617192,081DCZ-E
5710440,23796525,081DCZ-E
5710716,63234672,0C7LQV-E
5710721,29804009,07QS1J-E
5710723,51242350,0C7LQV-E
5710900,24087021,07QS1J-E
5710914,33355702,07Q43Q-E
5711197,49770133,081DCZ-E
5711465,49962353,07QB3B-E
5711647,283778364,000VSV-E
5711648,283778364,000VSV-E
5711649,283778364,000VSV-E
5711650,283778364,000VSV-E
5711651,283778364,000VSV-E
5711770,27569937,07QB3B-E
5711988,27556772,07V0BP-E
5712269,49951462,0F8N3T-E
5712529,170639606,0F50MQ-E
5712739,63225337,0837KB-E
5713008,49937394,07R975-E
5713257,156335581,001PMG-E
5713480,21628595,085QX0-E
5713713,55332373,07VCFB-E
5713714,55332373,07VCFB-E
5713959,175058005,07QSNC-E
5714165,306834848,08Q6B7-E
5714189,27803076,07VT20-E
5714418,21697379,07XDFL-E
5714536,35486914,08W1CM-E
5714821,52142336,070MQ8-E
5715085,23016110,0FT9M4-E
5715330,156240175,07QR2B-E
5715596,21668572,0F67L2-E
5715890,23929280,0C518W-E
5715891,23360750,05PFTW-E
5716135,312185938,000P03-E
5716345,21946483,00F41P-E
5716588,139667750,07TRS5-E
5716774,278356941,0F1TXS-E
5717025,33252635,0F4FWZ-E
5717275,178400362,0030WC-E
5717508,156243392,07N1C8-E
5717731,138871484,0C3F8P-E
5717734,25141086,08816X-E
5717994,156355452,07ZKX7-E
5718248,52146208,07Y3WK-E
5718500,29159098,05GCLY-E
5718717,156227080,08WHXZ-E
5718937,63217261,07XDPT-E
5719157,156327702,07QDS4-E
5719376,23031671,0648PZ-E
5719640,22011695,07N2YS-E
5719769,23050180,07N2YS-E
5719931,23017081,083NBT-E
5720208,20179400,07N2YS-E
5720324,49908959,07N2YS-E
5720453,35669468,002DWY-E
5720701,49766511,0093N4-E
5720755,156337901,07V6QZ-E
5721011,46960275,0030WH-E
5721246,156221652,0C9YQN-E
5721512,46588165,07PVV6-E
5721742,175189828,003JF4-E
5721978,52164915,084NHC-E
5722218,55244540,084NHC-E
5722459,139788167,07VVSW-E
5722696,23967523,085KXJ-E
5722814,143873737,0832G8-E
5723111,156220844,0823W0-E
5723393,26085564,07ZG3F-E
5723630,63204334,0F3JM6-E
5723894,197140143,003CSW-E
5724179,26055408,0832G8-E
5724448,156348847,0832G8-E
5724709,49863653,083BBS-E
5724969,49920859,085J8V-E
5725218,63012704,0CQ2X0-E
5725485,156305391,003CSW-E
5725710,275015941,085J8V-E
5725959,26184342,006DZ7-E
5726230,196302578,088XDH-E
5726559,48350707,089LVS-E
5726560,48350707,089LVS-E
5726680,153883116,00D2LR-E
5726911,139684272,089LVS-E
5726912,139684272,089LVS-E
5727171,152260896,0CYR7S-E
5727455,21908301,004SLB-E
5727714,49580633,07JKPX-E
5727890,147240676,088XDH-E
5728174,136867952,07XN2Z-E
5728289,298516459,05LHXZ-E
5728522,144024779,088XDH-E
5728807,21624099,0670S0-E
5729094,134276874,089LW4-E
5729413,27622929,07GTLQ-E
5729681,56199180,089LVS-E
5729682,56199180,089LVS-E
5729684,315702393,06V3WH-E
5729689,316117860,0GQCR7-E
5729819,302176153,07RM58-E
5730030,21642053,0670S0-E
5730254,21994213,06TZYZ-E
5730538,23348734,0GQCR7-E
5730769,149522716,0670S0-E
5731001,49308802,0GYJVN-E
5731234,19189010,00757G-E
5731475,139780966,07L0VY-E
5731622,19887368,089LVS-E
5731623,19887368,089LVS-E
5731752,24089222,07TGYH-E
5731799,52104206,088XDH-E
5732109,49853027,0DJ2T6-E
5732370,55101615,07TGYH-E
5732417,36844017,07RKVJ-E
5732537,19168753,09HN40-E
5732747,49872890,0043JQ-E
5733014,156371399,05YQC4-E
5733147,62317729,0DKM9M-E
5733154,55380136,05LHXZ-E
5733442,29713344,06RCZ5-E
5733444,32828622,05PGZ4-E
5733735,144788111,09HN40-E
5733739,49802580,064R83-E
5733868,49910680,0GQCR7-E
5733998,179230311,089LVS-E
5733999,179230311,089LVS-E
5734224,156337969,07W9DP-E
5734499,156195125,06V3WH-E
5734552,50921672,0BR12Z-E
5734554,20484129,005SY6-E
5734830,156323708,0GQCR7-E
5735087,32861253,0F2YH7-E
5735332,148522472,0022V0-E
5735333,148522472,0022V0-E
5735560,63223798,07HGXQ-E
5735811,178419067,05VYHB-E
5736040,153124323,0GYJVN-E
5736332,279212653,0831VC-E
5736584,29688247,06SJYG-E
5736715,280906034,07PC64-E
5736982,156337353,0DC0J0-E
5737226,52154687,085FSZ-E
5737514,49847993,0D9D3H-E
5737678,57275962,0HPZV5-E
5737893,52104185,005687-E
5738165,37289090,0670S0-E
5738431,156310139,0DDZV1-E
5738702,33709604,07DDZW-E
5738703,33709604,07DDZW-E
5738817,144698479,06L6X0-E
5739035,315056184,07R8YP-E
5739280,20371910,09S7YX-E
5739525,139333478,06L6X0-E
5739693,47372925,06L6X0-E
5739939,140245721,05PFMZ-E
5739986,52641272,006DVY-E
5740254,52585755,05PFMZ-E
5740560,156324578,09S7YX-E
5740791,46331767,0CMS5B-E
5741051,23000170,07SG7Z-E
5741312,26521381,067NK5-E
5741570,28371754,09LKZQ-E
5741829,21971915,05PJL2-E
5742101,22995809,002J7B-E
5742364,154116215,07M4G9-E
5742613,52175365,07XKSZ-E
5742869,52149110,07W2VC-E
5743110,38590472,0806KT-E
5743381,56349122,067NK5-E
5743598,156341135,0618M5-E
5743843,21362972,0F8Y6G-E
5744084,22011057,089JV1-E
5744339,30859729,07PW33-E
5744456,21988405,05Z30M-E
5744703,21233836,07VQ8T-E
5744754,295177023,07PW33-E
5744910,30940206,08885G-E
5744922,46806917,0DTPVJ-E
5745178,156240160,083LT5-E
5745346,19892238,05LJR5-E
5745398,30103345,07DCK5-E
5745489,49893738,07XMZ2-E
5745643,19890982,080844-E
5745818,49526505,07DCK5-E
5745830,290408135,07XMZ2-E
5745984,59792104,00807B-E
5746219,55671335,0837HH-E
5746436,21626577,07PW33-E
5746551,26886271,0F37TB-E
5746812,21992624,083BQF-E
5747050,22990731,00FHWN-E
5747335,49910757,0DYJ1C-E
5747581,283778452,000VSV-E
5747582,283778452,000VSV-E
5747583,283778452,000VSV-E
5747584,283778452,000VSV-E
5747585,283778452,000VSV-E
5747854,21619044,00F7MN-E
5748095,275018604,0DYJ1C-E
5748343,156212414,0F8N2Q-E
5748577,19886878,0C6H8V-E
5748782,156358220,0GWQGB-E
5749050,25179160,07VCCX-E
5749310,50451536,0885DX-E
5749445,137396053,08BXFR-E
5749485,31112304,0863MH-E
5749773,35894174,0885DX-E
5749797,52146830,0885DX-E
5749821,21717465,00FTK2-E
5750121,47402009,07W9DP-E
5750352,314624476,0D5D3V-E
5750604,156349685,06L5WW-E
5750807,179409730,05LHXZ-E
5751039,58364102,006NN8-E
5751286,21692170,07XGD1-E
5751586,156225109,05PM9Y-E
5751827,49774563,05LHXZ-E
5752045,141368623,0C3370-E
5752281,19883191,0CS8QW-E
5752512,19889942,00F37X-E
5752773,21741291,0DBPQ6-E
5753013,49802784,0DGKQ1-E
5753304,49873513,09397T-E
5753530,156267356,09Z33J-E
5753821,28073172,005ZPJ-E
5754082,197633681,05LH2Q-E
5754314,58547315,0F8N3J-E
5754324,320162452,05SWK5-E
5754586,56168923,0F8X41-E
5754830,139502172,07VQQN-E
5755091,55926328,002DWY-E
5755357,52826793,07VQQN-E
5755580,34792343,05N63P-E
5755826,39901528,0F647F-E
5756057,29602143,0C85MF-E
5756342,179229312,0BDK3T-E
5756359,135083866,0C6MH3-E
5756360,135083866,0C6MH3-E
5756626,282235754,080LTY-E
5756646,60983557,0DDMCB-E
5756921,21934415,05PGDN-E
5757197,174488702,087BX9-E
5757471,39772362,07W0HB-E
5757708,49776912,07R886-E
5757989,52077348,05PGDN-E
5758213,52141983,075XLG-E
5758468,261880014,083NGW-E
5758773,278879556,0F5LSM-E
5759029,156250493,06HC2H-E
5759268,156203005,0F8N2M-E
5759489,156177683,00C1N3-E
5759717,156342057,05WKNK-E
5760031,58062851,08TKYM-E
5760303,303683522,0GLYDM-E
5760561,178315536,05PHTN-E
5760692,156331504,0F37LV-E
5760935,156299404,05NJP5-E
5761179,156295852,0HPW1P-E
5761419,276061691,0GWJ2C-E
5761644,19893406,0CJVTN-E
5761695,29055218,00DF9P-E
5761957,25366768,07QSPG-E
5762189,139956346,07RMGS-E
5762319,315805675,0C3HMN-E
5762574,25553842,0B0HJH-E
5762817,27818449,05PGL9-E
5763094,32094588,07QT62-E
5763225,147301445,06JKZY-E
5763445,281088995,080JXG-E
5763447,53903596,06JKZY-E
5763575,156259818,0F5BD6-E
5763832,21866198,07RK8Q-E
5764118,24997517,067NK5-E
5764353,27717918,0888BX-E
5764606,144201135,0GGLNQ-E
5764855,283778392,000VSV-E
5764856,283778392,000VSV-E
5764857,283778392,000VSV-E
5764858,283778392,000VSV-E
5764859,283778392,000VSV-E
5765126,147817062,07XKSZ-E
5765373,300141786,07TYRM-E
5765642,23057855,07TYQY-E
5765876,138519490,07XKSZ-E
5766138,155070337,07VN24-E
5766140,49910801,07TYQY-E
5766357,156359832,07TYQY-E
5766610,62994755,0D8H8T-E
5766846,205266629,00GGTX-E
5767086,295730209,060HRT-E
5767305,57284928,0DB0VH-E
5767532,156205725,05X1SJ-E
5767770,34124176,07XNTM-E
5767998,149614280,07R9HG-E
5768265,197590683,07R7SS-E
5768268,58201889,0040XR-E
5768311,311645110,006BBX-E
5768578,156218769,07R7SS-E
5768713,199700000,0GHYHW-E
5768973,199710911,000P03-E
5769204,178518912,00FPNG-E
5769419,314840589,072GMY-E
5769637,137384096,0CD5YT-E
5769677,24715964,0BB40Q-E
5769941,22947900,07TFTY-E
5770159,49713481,05LJDN-E
5770212,58474250,05LJDN-E
5770265,52131641,0F2ZTZ-E
5770490,153658775,0F2ZTZ-E
5770715,49936957,07QR2B-E
5770942,155061269,083118-E
5771079,49867470,083118-E
5771216,179113407,07RWC8-E
5771459,152274290,0D9SSL-E
5771707,288064054,0D9WPP-E
5771974,49864321,0D0CHP-E
5772224,143403397,07P9ZY-E
5772442,156368053,05L349-E
5772443,156182466,0F50K6-E
5772671,21721538,0DNQMR-E
5772903,23458915,003H58-E
5773153,156321093,0C3HYM-E
5773181,37341178,0C3HYM-E
5773188,143104641,07VV0J-E
5773215,310971987,0F2Y61-E
5773447,21970980,0CBMHK-E
5773745,19884050,07TYKB-E
5773997,62548304,09L866-E
5774006,324068395,073MF6-E
5774271,46117935,0CM680-E
5774273,21887905,0CM680-E
5774390,141416184,0CM680-E
5774501,51016301,07XLY7-E
5774502,37047993,003H59-E
5774719,156312029,07QDQT-E
5774903,156258131,0809M9-E
5775014,199570039,0CBV1W-E
5775297,146188391,080SQB-E
5775529,199570036,0CBV1W-E
5775797,52182792,080SQB-E
5776029,134806624,0D68YF-E
5776148,315955907,0D9Z2T-E
5776404,305195903,0DBK2V-E
5776654,137205006,05PGJT-E
5776905,37844949,07V2BC-E
5777158,63218694,0BHGQV-E
5777445,49879545,0F5B9V-E
5777579,52177259,07XK8W-E
5777814,38809276,07XK8W-E
5778097,18960405,05PGJT-E
5778311,156214627,0DD8QN-E
5778563,156215705,083ZFC-E
5778803,63210020,0027ND-E
5779053,156206099,0F2CQ8-E
5779214,62514736,0012VY-E
5779481,179316981,0C397D-E
5779722,156289861,0BNQ7N-E
5779729,57741902,0F8X42-E
5779999,52131078,07XMC5-E
5780147,320617979,07XHGB-E
5780427,55243659,05L2ZG-E
5780689,47391223,000P03-E
5780924,23001999,05PKNW-E
5781175,56509953,0C6JMV-E
5781176,56509953,0C6JMV-E
5781409,46780941,07XK16-E
5781693,57276113,009R82-E
5781928,112251281,0GVCY3-E
5782203,46904347,07TK12-E
5782465,50944243,0D9SQD-E
5782697,49004036,07RNZB-E
5782916,50830368,0888JG-E
5783154,156217818,06FC5M-E
5783437,36656896,07V3M7-E
5783571,156355960,07RNZB-E
5783725,57278056,0B10J7-E
5783949,294559982,061R6Z-E
5784074,49807902,001ZWH-E
5784323,52166488,07DJ6T-E
5784550,32807323,07DJ6T-E
5784829,49862263,061R6Z-E
5784954,63209780,0F3KHW-E
5785186,36861121,05PJ31-E
5785412,52154730,05PJ31-E
5785638,35667745,00G3R1-E
5785901,53970280,083VY3-E
5786134,54352791,0GHR53-E
5786392,21621756,089T56-E
5786502,156238947,05LD0C-E
5786736,22998873,07XMKS-E
5786737,57410794,07XMKS-E
5786738,46807070,07TRNV-E
5786990,29974579,07QCJ9-E
5787113,156260166,003GBL-E
5787377,33402223,002J7B-E
5787615,52167776,002J7B-E
5787856,43772710,07V16S-E
5788124,51884926,0875ZT-E
5788377,20204153,06K5PV-E
5788428,28212218,001DD6-E
5788649,49860922,083STB-E
5788893,37146032,0DNQK6-E
5789115,49765530,08B836-E
5789353,51680618,0883KG-E
5789580,275407613,083STB-E
5789816,55245839,0BBJ4W-E
5790075,314001994,0GYZC4-E
5790076,30903441,0BZG1V-E
5790077,55377113,0C3909-E
5790360,277320691,098T11-E
5790588,49888478,0785KZ-E
5790830,62610504,0785KZ-E
5791086,57284704,00DGK3-E
5791316,156310076,075Z3N-E
5791618,52166891,000NYX-E
5791850,43196028,000NYX-E
5792069,317030917,07WB56-E
5792289,143297563,07GS2Y-E
5792301,32695077,0F4PW2-E
5792520,52128469,002PKW-E
5792571,33994254,002PKW-E
5792622,49776583,089SCQ-E
5792887,156375853,07GS2Y-E
5793109,36737064,07GS2Y-E
5793121,156184354,05PHGX-E
5793368,49684520,06H0LK-E
5793585,28179678,0072WY-E
5793899,195772749,05PJQD-E
5794183,270392333,0H9F8H-E
5794326,27522614,000P03-E
5794552,19886489,08379M-E
5794813,156311246,085XP5-E
5795079,156276248,0F49WS-E
5795301,56877136,06MT8V-E
5795569,149610037,080FVG-E
5795570,173234522,05LHJW-E
5795812,156240626,07R7FH-E
5796120,175185801,085G52-E
5796358,201527305,07P9JV-E
5796631,285803205,0888B9-E
5796846,47957258,085G52-E
5797107,143561419,07P9JV-E
5797404,283778467,000VSV-E
5797405,283778467,000VSV-E
5797406,283778467,000VSV-E
5797407,283778467,000VSV-E
5797408,283778467,000VSV-E
5797676,23192284,07QRR8-E
5797944,56408936,0883MN-E
5798071,22963061,07VQRV-E
5798271,25853078,085XQ5-E
5798521,61284686,05LHT4-E
5798739,320133462,07XFRL-E
5798991,321368302,06KLKF-E
5799224,57280411,00D1ZG-E
5799516,57604933,07VNW3-E
5799783,58961595,05LJ2N-E
5799784,58961595,05LJ2N-E
5800079,49910665,07ZF1L-E
5800210,56896012,07VQRV-E
5800388,49769777,0831JG-E
5800651,21623459,0GF9R7-E
5800896,23339537,06D5JD-E
5800897,25532399,07QD11-E
5801163,30456277,0FS9WN-E
5801282,135720584,06D5JD-E
5801402,133903762,06D5JD-E
5801555,24225544,06D5JD-E
5801556,143302748,07QBP7-E
5801821,27720262,04HV7J-E
5802053,21985665,05TCZN-E
5802358,23411383,00BBT7-E
5802575,28051319,0C4S3P-E
5802794,149131964,0GWD2G-E
5802812,33592092,0GKFN7-E
5803042,49868505,07VSGJ-E
5803173,63215660,07PBNC-E
5803411,290499500,07VSGJ-E
5803542,174565381,0DSGP5-E
5803768,46810193,080FQY-E
5803965,37517504,083M3Y-E
5804186,21824452,07W9HS-E
5804422,23242716,07PCCD-E
5804575,47369708,0FX5MD-E
5804848,59064391,07PCCD-E
5804976,177184528,0023GD-E
5805201,49216866,000P03-E
5805422,133898040,07W9HS-E
5805705,178321951,07QSS9-E
5805965,27607926,07QBSR-E
5806232,21966012,06GM77-E
5806458,178412920,07VGZJ-E
5806732,288064109,05LHRR-E
5806978,21626261,07XCVV-E
5807207,57223682,07XCVV-E
5807459,283778371,000P03-E
5807703,19096925,0F8YK0-E
5807710,156327225,07M7DP-E
5807948,156190642,083GRY-E
5807955,141511938,0GM2BJ-E
5808199,175353629,085K1S-E
5808334,21621719,06KCGB-E
5808580,22993481,0722LB-E
5808743,27523532,0B0GV1-E
5808875,21621763,0H9BHS-E
5809108,61108230,064W3K-E
5809273,22980537,06KCGB-E
5809531,29068444,06JTD4-E
5809776,19217361,064W3K-E
5809780,50475703,0DGHRX-E
5809999,55242902,06KCGB-E
5810245,52855279,0021XX-E
5810501,52144045,0021XX-E
5810758,139126208,000P03-E
5811003,52170348,000P03-E
5811298,55245256,0F63J0-E
5811552,55246335,07TFH9-E
5811576,22011102,07TFH9-E
5811577,174691838,07TYTR-E
5811708,320638592,00577Y-E
5811709,320638592,00577Y-E
5811942,152171788,00DHJX-E
5812259,32702414,05PKYQ-E
5812499,47386545,001W21-E
5812727,140133650,08390V-E
5812909,21628239,085R58-E
5813053,49760734,080S0B-E
5813273,51492911,0FDVVQ-E
5813518,135615619,07PW7W-E
5813759,306330674,000P49-E
5814030,30645208,08H4Q6-E
5814276,301307829,00D680-E
5814536,22998771,0B5JM3-E
5814827,19892346,0073V6-E
5815066,29702077,099F2N-E
5815316,49765985,070PDK-E
5815474,33080471,07VH4L-E
5815714,29703242,07V028-E
5815946,133659045,0F2YFP-E
5816175,156331347,060LTJ-E
5816399,151405606,05PDPK-E
5816708,52175132,06ZG4Q-E
5816947,55243731,0DY8GC-E
5817264,178747747,0883G0-E
5817526,29703251,00361D-E
5817747,52169960,00361D-E
5817968,36342217,0DK7C8-E
5818201,52153063,0DK7C8-E
5818434,319949270,0D9JML-E
5818679,156209978,05FNPJ-E
5818928,156233503,0F4QBQ-E
5819144,29705386,09ZD8V-E
5819437,39316922,0BTR4G-E
5819715,32938046,07NNBF-E
5819849,44493221,05N0TS-E
5820091,52139036,05N0TS-E
5820333,307975148,0828T6-E
5820564,27595340,0DBRFC-E
5820859,21982647,0B5L6T-E
5821087,280251378,003XM2-E
5821088,305479731,05PKJB-E
5821311,31699459,0B03J3-E
5821558,49851495,00GFB6-E
5821807,19470504,000P03-E
5822106,139036393,000P03-E
5822364,50664608,05PJM0-E
5822622,49890116,073SQT-E
5822751,34040267,0CNXMN-E
5822982,52138716,07TYQY-E
5823293,140150129,073SQT-E
5823422,294012283,0C39HK-E
5823655,156354656,00FWWV-E
5823784,156260223,0DKP7M-E
5824020,58938724,0CNY43-E
5824298,51408111,0FQ7JS-E
5824540,63219652,07W8TG-E
5824755,22617830,0F90R6-E
5824883,61412540,072HMC-E
5824899,144323141,08341M-E
5825144,62979461,07R8GD-E
5825145,90782963,07R8GD-E
5825198,156254598,08D667-E
5825442,144091433,002RGH-E
5825665,57563126,0C364K-E
5825875,57558388,003C39-E
5825925,147935019,0C364F-E
5825945,50462110,0FF424-E
5826251,144863047,0FF424-E
5826509,52173961,0C364K-E
5826764,52147626,0FF424-E
5827022,153642887,0GZLC9-E
5827319,178686733,087CFS-E
5827537,58543082,0CX8WP-E
5827775,175062448,085FGL-E
5828009,21938872,0G65RR-E
5828252,156234553,0DGJF4-E
5828549,177089746,006HPZ-E
5828786,41333421,07QTB2-E
5829014,63209015,085QFT-E
5829152,63224043,085VZD-E
5829446,31645076,0FBLVV-E
5829668,305479071,008GML-E
5829929,27721138,061M24-E
5830145,49762653,083713-E
5830381,156307879,06GNSN-E
5830661,23424439,005RHN-E
5830902,142896524,0CPXB5-E
5831052,197566891,09PFVV-E
5831340,47164679,0D795B-E
5831571,52172705,061719-E
5831687,145312189,061719-E
5831803,156361058,098HNX-E
5832093,156196773,0F4HZD-E
5832324,272997611,09397T-E
5832559,33451284,067NP8-E
5832818,194218534,088MSZ-E
5833033,156196723,07ZG0N-E
5833268,314258587,087ZBH-E
5833535,31607199,0GZC3P-E
5833730,27526531,06P857-E
5833954,47837509,080PY4-E
5834116,21802746,05PJH1-E
5834366,47361792,080PY4-E
5834478,19893301,080PY4-E
5834640,237369025,08HSFH-E
5834919,156325534,00C930-E
5835142,49004520,0F4QBR-E
5835370,141732262,0F37LV-E
5835610,49684474,00BFXD-E
5835666,156310838,05L3DQ-E
5835669,156251895,07V1YK-E
5835932,311926443,0GFJ3W-E
5835938,22618770,0H6Y0S-E
5836225,287375994,07M4TH-E
5836460,287378080,09LKDR-E
5836475,156282374,0030WC-E
5836699,49869046,07M93H-E
5836707,49874720,07TPJK-E
5836984,46886032,07TYBD-E
5837195,147987563,07TYBD-E
5837389,156215389,07VPG9-E
5837504,49776914,008ZJM-E
5837754,58480666,0980MT-E
5837996,52330644,07VM5S-E
5838162,156358978,093DRZ-E
5838419,49776599,05PJLR-E
5838646,156360771,05PJLR-E
5838912,156201656,095LCH-E
5839164,58111237,0B7N72-E
5839394,320933573,0022V1-E
5839623,156304133,05LHXZ-E
5839855,313499587,088752-E
5840126,57368480,0GPGS9-E
5840369,21741332,069GL1-E
5840657,151648837,0B42DT-E
5840658,23194965,0C6K11-E
5840901,52182822,0082F9-E
5841162,22948973,07J0H5-E
5841430,261872930,090D0B-E
5841655,27523536,05PKJB-E
5841949,22986614,07TZ1C-E
5842176,146174984,0D93TP-E
5842448,22000922,0D93TP-E
5842712,155765167,0CCKJS-E
5842959,21866713,0088Y6-E
5843229,27602328,00404W-E
5843515,169416314,0BGJYZ-E
5843737,140062381,0DQWXC-E
5843980,175029591,07TZ1C-E
5844259,278268498,002J7B-E
5844502,140867452,0GPGS9-E
5844778,55873820,003RXJ-E
5845004,19822520,083M31-E
5845239,55240223,00GPCZ-E
5845496,52181082,090D0B-E
5845709,21622777,07TZ1C-E
5845934,49852955,083M31-E
5846154,33464288,04CDFP-E
5846382,47361510,0B42DT-E
5846383,53370950,0B42DT-E
5846384,52173199,0F4FP6-E
5846663,144957842,0F4FP6-E
5846916,34311188,000NZZ-E
5847176,156221575,0CQ1T6-E
5847474,40575551,0F50MT-E
5847732,52135993,06K70X-E
5847959,178553708,06CC6V-E
5848070,56016831,05PH4R-E
5848309,38581343,0F63GT-E
5848586,179260229,0F8N3T-E
